Харків,Луцьк,316
Ужгород,Суми,176
Львів,Ужгород,64
Рівне,Вінниця,96
Дніпро,Рівне,328
Запоріжжя,Кропивницький,253
Луцьк,Запоріжжя,83
Херсон,Одеса,96
Луцьк,Київ,182
Київ,Дніпро,588
Київ,Вінниця,90
Дніпро,Херсон,584
Івано-Франківськ,Харків,411
Івано-Франківськ,Чернігів,508
Дніпро,Житомир,100
Полтава,Запоріжжя,517
Чернігів,Миколаїв,586
Полтава,Харків,210
Луцьк,Кропивницький,638
Вінниця,Харків,608
Миколаїв,Київ,547
Кропивницький,Київ,549
Дніпро,Рівне,701
Запоріжжя,Тернопіль,586
Тернопіль,Львів,113
Чернівці,Чернігів,402
Дніпро,Чернівці,556
Запоріжжя,Житомир,153
Рівне,Суми,390
Полтава,Запоріжжя,140
Харків,Тернопіль,444
Луцьк,Ужгород,442
Рівне,Луцьк,513
Львів,Луцьк,241
Дніпро,Запоріжжя,218
Ужгород,Тернопіль,676
Миколаїв,Ужгород,217
Полтава,Херсон,187
Дніпро,Івано-Франківськ,257
Київ,Одеса,670
Чернівці,Івано-Франківськ,100
Суми,Одеса,699
Харків,Луцьк,613
Кропивницький,Херсон,248
Чернівці,Суми,515
Тернопіль,Херсон,543
Дніпро,Ужгород,569
Дніпро,Чернігів,656
Львів,Вінниця,124
Львів,Одеса,372
Київ,Дніпро,155
Тернопіль,Одеса,488
Херсон,Полтава,170
Дніпро,Херсон,392
Чернівці,Ужгород,105
Полтава,Житомир,469
Львів,Суми,646
Чернівці,Рівне,578
Полтава,Суми,554
Полтава,Тернопіль,212
Дніпро,Тернопіль,625
Одеса,Херсон,276
Рівне,Луцьк,109
Суми,Дніпро,230
Чернівці,Київ,206
Одеса,Запоріжжя,457
Тернопіль,Київ,242
Полтава,Ужгород,618
Суми,Полтава,90
Тернопіль,Ужгород,238
Херсон,Одеса,378
Кропивницький,Житомир,655
Одеса,Ужгород,257
Дніпро,Чернігів,514
Запоріжжя,Херсон,291
Миколаїв,Харків,86
Полтава,Житомир,362
Чернівці,Ужгород,187
Полтава,Київ,670
Херсон,Дніпро,463
Харків,Івано-Франківськ,301
Рівне,Луцьк,264
Запоріжжя,Миколаїв,225
Одеса,Чернігів,640
Суми,Харків,236
Луцьк,Кропивницький,665
Чернігів,Івано-Франківськ,183
Рівне,Івано-Франківськ,711
Полтава,Миколаїв,410
Івано-Франківськ,Запоріжжя,84
Чернігів,Рівне,289
Тернопіль,Херсон,550
Львів,Миколаїв,578
Вінниця,Суми,710
Харків,Ужгород,309
Дніпро,Рівне,619
Івано-Франківськ,Суми,533
Одеса,Полтава,120
Вінниця,Херсон,366
Вінниця,Житомир,197
Одеса,Кропивницький,295
Івано-Франківськ,Харків,213
Херсон,Харків,411
Миколаїв,Чернівці,98
Кропивницький,Київ,230
Рівне,Суми,570
Житомир,Суми,557
Кропивницький,Івано-Франківськ,547
Житомир,Київ,369
Житомир,Вінниця,484
Рівне,Дніпро,97
Чернігів,Тернопіль,551
Київ,Тернопіль,678
Херсон,Житомир,75
Херсон,Суми,491
Запоріжжя,Миколаїв,467
Миколаїв,Харків,123
Львів,Луцьк,394
Дніпро,Ужгород,393
Ужгород,Київ,376
Дніпро,Вінниця,612
Чернігів,Львів,201
Ужгород,Івано-Франківськ,555
Полтава,Київ,158
Луцьк,Львів,718
Харків,Херсон,552
Луцьк,Миколаїв,366
Київ,Чернівці,304
Харків,Чернігів,237
Тернопіль,Запоріжжя,289
Миколаїв,Тернопіль,616
Миколаїв,Тернопіль,606
Дніпро,Чернівці,243
Тернопіль,Полтава,561
Харків,Ужгород,280
Запоріжжя,Кропивницький,482
Херсон,Київ,625
Київ,Львів,576
Одеса,Ужгород,265
Вінниця,Запоріжжя,230
Запоріжжя,Херсон,133
Ужгород,Вінниця,497
Херсон,Житомир,427
Чернівці,Тернопіль,694
Суми,Рівне,649
Дніпро,Тернопіль,92
Житомир,Чернігів,396
Дніпро,Вінниця,118
Івано-Франківськ,Тернопіль,159
Чернігів,Кропивницький,229
Тернопіль,Ужгород,138
Рівне,Одеса,206
Харків,Одеса,705
Київ,Херсон,335
Вінниця,Чернівці,597
Луцьк,Херсон,555
Чернігів,Запоріжжя,363
Харків,Івано-Франківськ,106
Миколаїв,Суми,664
Івано-Франківськ,Львів,112
Луцьк,Дніпро,161
Вінниця,Київ,164
Луцьк,Миколаїв,246
Львів,Харків,597
Тернопіль,Житомир,437
Одеса,Житомир,628
Суми,Чернівці,671
Львів,Івано-Франківськ,199
Київ,Харків,379
Миколаїв,Чернігів,183
Миколаїв,Київ,469
Одеса,Ужгород,237
Івано-Франківськ,Київ,451
Дніпро,Тернопіль,65
Одеса,Ужгород,172
Кропивницький,Луцьк,402
Дніпро,Запоріжжя,513
Івано-Франківськ,Миколаїв,704
Одеса,Кропивницький,110
Тернопіль,Одеса,684
Полтава,Дніпро,546
Київ,Одеса,262
Чернівці,Тернопіль,518
Одеса,Івано-Франківськ,335
Ужгород,Житомир,559
Чернівці,Запоріжжя,81
Ужгород,Житомир,532
Одеса,Рівне,66
Полтава,Чернівці,534
Тернопіль,Кропивницький,288
Харків,Миколаїв,375
Дніпро,Одеса,526
Полтава,Харків,68
Рівне,Кропивницький,379
Тернопіль,Миколаїв,95
Полтава,Тернопіль,129
Чернівці,Харків,297
Харків,Тернопіль,490
Чернівці,Рівне,148
Чернігів,Житомир,242
Київ,Харків,575
Харків,Полтава,440
Вінниця,Тернопіль,702
Київ,Чернігів,194
Миколаїв,Харків,700
Луцьк,Херсон,578
Одеса,Київ,518
Івано-Франківськ,Житомир,463
Миколаїв,Дніпро,665
Чернігів,Київ,80
Київ,Вінниця,702
Дніпро,Житомир,589
Чернівці,Харків,196
Вінниця,Одеса,385
Луцьк,Івано-Франківськ,497
Херсон,Одеса,328
Одеса,Івано-Франківськ,182
Одеса,Чернігів,304
Київ,Луцьк,407
Рівне,Ужгород,197
Запоріжжя,Житомир,711
Вінниця,Київ,153
Полтава,Харків,225
Полтава,Житомир,502
Миколаїв,Кропивницький,110
Житомир,Луцьк,602
Рівне,Київ,155
Ужгород,Миколаїв,228
Львів,Вінниця,149
Житомир,Миколаїв,424
Львів,Чернігів,472
Миколаїв,Чернівці,550
Чернівці,Харків,332
Ужгород,Кропивницький,543
Кропивницький,Івано-Франківськ,684
Харків,Одеса,284
Київ,Запоріжжя,379
Дніпро,Чернівці,539
Львів,Чернігів,454
Вінниця,Ужгород,453
Херсон,Полтава,149
Кропивницький,Запоріжжя,334
Рівне,Тернопіль,689
Житомир,Івано-Франківськ,132
Дніпро,Миколаїв,345
Тернопіль,Ужгород,369
Чернівці,Київ,617
Суми,Ужгород,514
Тернопіль,Рівне,60
Одеса,Херсон,186
Львів,Полтава,383
Дніпро,Харків,172
Чернівці,Полтава,414
Суми,Луцьк,111
Вінниця,Миколаїв,84
Дніпро,Луцьк,680
Суми,Дніпро,192
Суми,Запоріжжя,268
Полтава,Ужгород,619
Тернопіль,Дніпро,507
Київ,Херсон,399
Одеса,Тернопіль,575
Дніпро,Ужгород,609
Кропивницький,Миколаїв,687
Ужгород,Рівне,451
Львів,Миколаїв,531
Миколаїв,Рівне,213
Рівне,Харків,139
Київ,Ужгород,590
Дніпро,Херсон,698
Одеса,Кропивницький,71
Миколаїв,Житомир,380
Тернопіль,Львів,648
Чернігів,Полтава,290
Миколаїв,Тернопіль,691
Полтава,Івано-Франківськ,646
Одеса,Миколаїв,713
Херсон,Луцьк,337
Київ,Полтава,288
Одеса,Львів,271
Чернівці,Миколаїв,681
Житомир,Одеса,348
Вінниця,Луцьк,225
Запоріжжя,Дніпро,687
Херсон,Київ,274
Полтава,Київ,141
Чернігів,Чернівці,220
Полтава,Харків,145
Полтава,Луцьк,596
Вінниця,Ужгород,590
Тернопіль,Полтава,363
Івано-Франківськ,Суми,610
Миколаїв,Полтава,83
Львів,Ужгород,604
Чернівці,Запоріжжя,428
Тернопіль,Вінниця,75
Ужгород,Чернівці,406
Житомир,Івано-Франківськ,340
Чернігів,Житомир,470
Миколаїв,Луцьк,443
Ужгород,Полтава,252
Львів,Чернігів,190
Чернівці,Тернопіль,300
Тернопіль,Харків,317
Дніпро,Житомир,168
Луцьк,Рівне,709
Івано-Франківськ,Полтава,199
Ужгород,Полтава,328
Луцьк,Миколаїв,377
Кропивницький,Житомир,448
Тернопіль,Чернівці,693
Чернівці,Житомир,220
Запоріжжя,Харків,541
Вінниця,Кропивницький,360
Житомир,Київ,464
Суми,Херсон,700
Харків,Миколаїв,699
Житомир,Рівне,430
Вінниця,Полтава,392
Херсон,Івано-Франківськ,251
Тернопіль,Одеса,533
Запоріжжя,Ужгород,188
Івано-Франківськ,Тернопіль,326
Львів,Київ,579
Луцьк,Чернігів,491
Харків,Запоріжжя,137
Кропивницький,Луцьк,122
Ужгород,Київ,590
Чернівці,Львів,261
Житомир,Полтава,214
Тернопіль,Херсон,655
Луцьк,Рівне,265
Херсон,Миколаїв,358
Одеса,Суми,310
Київ,Полтава,401
Тернопіль,Суми,582
Херсон,Одеса,361
Київ,Івано-Франківськ,316
Миколаїв,Львів,403
Кропивницький,Житомир,427
Полтава,Кропивницький,573
Полтава,Житомир,494
Чернівці,Вінниця,565
Луцьк,Вінниця,588
Луцьк,Київ,68
Дніпро,Херсон,63
Тернопіль,Харків,408
Харків,Чернігів,610
Миколаїв,Рівне,577
Суми,Вінниця,450
Рівне,Житомир,287
Житомир,Дніпро,631
Запоріжжя,Тернопіль,179
Київ,Чернівці,196
Тернопіль,Львів,123
Чернігів,Чернівці,418
Запоріжжя,Кропивницький,432
Ужгород,Луцьк,248
Рівне,Ужгород,468
Запоріжжя,Суми,612
Івано-Франківськ,Чернівці,195
Ужгород,Чернівці,128
Ужгород,Миколаїв,485
Одеса,Рівне,639
Вінниця,Рівне,571
Житомир,Рівне,259
Миколаїв,Київ,126
Луцьк,Запоріжжя,133
Львів,Тернопіль,119
Дніпро,Суми,351
Херсон,Одеса,440
Полтава,Івано-Франківськ,365
Харків,Суми,526
Вінниця,Дніпро,686
Чернівці,Миколаїв,276
Чернігів,Одеса,554
Чернігів,Запоріжжя,546
Ужгород,Кропивницький,339
Харків,Луцьк,550
Запоріжжя,Івано-Франківськ,428
Кропивницький,Луцьк,308
Кропивницький,Одеса,591
Рівне,Тернопіль,568
Харків,Чернігів,269
Вінниця,Львів,678
Житомир,Запоріжжя,499
Рівне,Вінниця,562
Суми,Запоріжжя,135
Ужгород,Харків,280
Луцьк,Полтава,116
Дніпро,Вінниця,65
Одеса,Тернопіль,695
Чернігів,Суми,450
Херсон,Київ,458
Львів,Вінниця,500
Тернопіль,Івано-Франківськ,71
Київ,Чернівці,425
Полтава,Дніпро,638
Дніпро,Рівне,130
Тернопіль,Київ,639
Львів,Вінниця,353
Полтава,Чернівці,392
Херсон,Одеса,350
Житомир,Херсон,113
Житомир,Чернігів,273
Київ,Миколаїв,286
Ужгород,Херсон,391
Рівне,Кропивницький,149
Харків,Рівне,98
Вінниця,Одеса,64
Івано-Франківськ,Дніпро,439
Харків,Луцьк,532
Запоріжжя,Львів,471
Чернігів,Тернопіль,294
Ужгород,Київ,395
Івано-Франківськ,Ужгород,254
Чернівці,Кропивницький,216
Суми,Чернігів,172
Одеса,Київ,469
Миколаїв,Чернівці,397
Ужгород,Київ,469
Вінниця,Харків,476
Полтава,Кропивницький,193
Дніпро,Рівне,193
Вінниця,Житомир,696
Чернівці,Суми,653
Рівне,Херсон,68
Одеса,Полтава,295
Кропивницький,Запоріжжя,81
Житомир,Кропивницький,388
Суми,Миколаїв,531
Запоріжжя,Суми,561
Полтава,Миколаїв,286
Запоріжжя,Луцьк,291
Кропивницький,Ужгород,552
Миколаїв,Запоріжжя,92
Кропивницький,Вінниця,106
Запоріжжя,Одеса,418
Запоріжжя,Вінниця,245
Івано-Франківськ,Київ,305
Чернігів,Миколаїв,104
Київ,Чернігів,290
Рівне,Ужгород,343
Миколаїв,Рівне,272
Полтава,Житомир,221
Полтава,Тернопіль,504
Херсон,Вінниця,504
Херсон,Суми,598
Житомир,Полтава,397
Чернівці,Вінниця,541
Харків,Рівне,558
Вінниця,Тернопіль,177
Запоріжжя,Київ,705
Тернопіль,Рівне,535
Рівне,Херсон,510
Івано-Франківськ,Херсон,393
Полтава,Одеса,463
Полтава,Чернівці,189
Тернопіль,Харків,410
Львів,Луцьк,493
Львів,Чернівці,446
Херсон,Запоріжжя,392
Луцьк,Ужгород,202
Львів,Одеса,74
Харків,Миколаїв,680
Ужгород,Житомир,147
Вінниця,Чернігів,154
Дніпро,Миколаїв,60
Одеса,Київ,571
Одеса,Івано-Франківськ,603
Вінниця,Ужгород,61
Тернопіль,Кропивницький,565
Житомир,Одеса,266
Миколаїв,Дніпро,210
Кропивницький,Тернопіль,461
Херсон,Полтава,131
Чернігів,Одеса,79
Львів,Чернівці,332
Херсон,Львів,339
Тернопіль,Київ,119
Житомир,Миколаїв,346
Житомир,Луцьк,237
Запоріжжя,Львів,373
Тернопіль,Одеса,372
Львів,Ужгород,469
Луцьк,Дніпро,319
Дніпро,Київ,150
Чернігів,Вінниця,496
Львів,Одеса,413
Тернопіль,Київ,625
Тернопіль,Херсон,510
Миколаїв,Вінниця,197
Дніпро,Одеса,71
Івано-Франківськ,Ужгород,628
Чернівці,Рівне,202
Одеса,Львів,212
Житомир,Чернігів,71
Полтава,Київ,505
Житомир,Запоріжжя,471
Запоріжжя,Суми,561
Тернопіль,Ужгород,125
Вінниця,Миколаїв,254
Луцьк,Тернопіль,231
Чернівці,Івано-Франківськ,65
Миколаїв,Одеса,119
Чернівці,Кропивницький,275
Суми,Ужгород,632
Чернівці,Дніпро,262
Житомир,Київ,446
Кропивницький,Тернопіль,312
Ужгород,Одеса,312
Київ,Чернівці,122
Вінниця,Київ,699
Херсон,Чернівці,526
Кропивницький,Ужгород,509
Житомир,Миколаїв,644
Рівне,Одеса,428
Миколаїв,Чернівці,389
Запоріжжя,Чернівці,63
Івано-Франківськ,Ужгород,459
Чернігів,Рівне,143
Луцьк,Харків,418
Полтава,Івано-Франківськ,64
Чернівці,Суми,63
Київ,Суми,158
Чернігів,Одеса,672
Житомир,Полтава,638
Миколаїв,Полтава,701
Запоріжжя,Чернігів,125
Івано-Франківськ,Кропивницький,81
Житомир,Київ,104
Полтава,Вінниця,125
Суми,Львів,93
Рівне,Житомир,264
Івано-Франківськ,Львів,468
Львів,Херсон,693
Миколаїв,Львів,696
Полтава,Львів,699
Дніпро,Львів,493
Чернігів,Львів,566
Запоріжжя,Дніпро,701
Івано-Франківськ,Тернопіль,127
Рівне,Одеса,271
Херсон,Житомир,371
Рівне,Кропивницький,99
Полтава,Тернопіль,82
Харків,Луцьк,690
Запоріжжя,Чернівці,185
Івано-Франківськ,Миколаїв,481
Полтава,Ужгород,238
Харків,Чернігів,262
Рівне,Дніпро,296
Запоріжжя,Кропивницький,376
Чернівці,Кропивницький,293
Одеса,Чернівці,166
Чернівці,Івано-Франківськ,551
Суми,Вінниця,411
Тернопіль,Чернігів,363
Івано-Франківськ,Ужгород,505
Ужгород,Київ,72
Житомир,Луцьк,213
Одеса,Чернігів,125
Житомир,Тернопіль,480
Харків,Кропивницький,110
Кропивницький,Одеса,457
Житомир,Дніпро,405
Рівне,Чернівці,683
Київ,Луцьк,398
Луцьк,Полтава,581
Івано-Франківськ,Миколаїв,432
Рівне,Івано-Франківськ,368
Одеса,Чернівці,134
Львів,Чернівці,580
Чернігів,Харків,455
Ужгород,Запоріжжя,465
Луцьк,Запоріжжя,401
Чернігів,Дніпро,696
Івано-Франківськ,Херсон,447
Полтава,Одеса,400
Тернопіль,Івано-Франківськ,320
Житомир,Запоріжжя,465
Суми,Луцьк,627
Житомир,Одеса,545
Тернопіль,Житомир,288
Одеса,Харків,516
Запоріжжя,Херсон,125
Миколаїв,Івано-Франківськ,183
Луцьк,Дніпро,453
Житомир,Ужгород,612
Суми,Житомир,163
Вінниця,Кропивницький,666
Запоріжжя,Дніпро,461
Суми,Харків,541
Миколаїв,Чернігів,508
Запоріжжя,Луцьк,543
Рівне,Суми,188
Дніпро,Харків,466
Львів,Кропивницький,439
Івано-Франківськ,Чернігів,166
Полтава,Ужгород,516
Чернігів,Рівне,291
Миколаїв,Тернопіль,252
Запоріжжя,Рівне,245
Одеса,Івано-Франківськ,334
Івано-Франківськ,Суми,591
Івано-Франківськ,Луцьк,562
Полтава,Житомир,232
Івано-Франківськ,Полтава,487
Вінниця,Кропивницький,390
Тернопіль,Ужгород,573
Запоріжжя,Миколаїв,207
Суми,Одеса,505
Херсон,Суми,332
Кропивницький,Дніпро,668
Львів,Рівне,339
Рівне,Херсон,299
Київ,Полтава,250
Луцьк,Дніпро,578
Одеса,Ужгород,623
Кропивницький,Чернівці,190
Львів,Тернопіль,271
Чернігів,Чернівці,174
Суми,Вінниця,699
Чернівці,Ужгород,153
Рівне,Вінниця,133
Чернівці,Житомир,487
Одеса,Львів,511
Львів,Київ,69
Рівне,Ужгород,125
Дніпро,Чернівці,577
Миколаїв,Запоріжжя,581
Рівне,Суми,498
Тернопіль,Миколаїв,106
Суми,Миколаїв,167
Чернівці,Рівне,419
Луцьк,Київ,449
Рівне,Чернівці,258
Вінниця,Харків,597
Ужгород,Вінниця,190
Чернігів,Одеса,652
Одеса,Тернопіль,134
Кропивницький,Тернопіль,684
Дніпро,Тернопіль,364
Запоріжжя,Чернігів,191
Кропивницький,Миколаїв,409
Рівне,Івано-Франківськ,404
Вінниця,Дніпро,147
Вінниця,Ужгород,183
Луцьк,Житомир,542
Дніпро,Суми,89
Київ,Кропивницький,357
Херсон,Івано-Франківськ,368
Тернопіль,Житомир,369
Херсон,Вінниця,525
Дніпро,Чернігів,366
Івано-Франківськ,Чернігів,198
Івано-Франківськ,Миколаїв,194
Харків,Чернівці,502
Житомир,Кропивницький,533
Луцьк,Харків,512
Суми,Вінниця,463
Суми,Чернівці,269
Львів,Рівне,67
Луцьк,Київ,358
Львів,Житомир,662
Харків,Одеса,438
Тернопіль,Луцьк,299
Херсон,Житомир,133
Запоріжжя,Тернопіль,219
Суми,Дніпро,700
Ужгород,Львів,430
Херсон,Кропивницький,624
Львів,Суми,241
Харків,Суми,358
Івано-Франківськ,Львів,301
Одеса,Дніпро,210
Київ,Вінниця,675
Тернопіль,Івано-Франківськ,596
Чернівці,Запоріжжя,136
Житомир,Миколаїв,587
Харків,Житомир,295
Вінниця,Суми,105
Миколаїв,Житомир,707
Житомир,Кропивницький,681
Дніпро,Житомир,347
Миколаїв,Вінниця,256
Рівне,Харків,628
Львів,Миколаїв,215
Київ,Тернопіль,421
Кропивницький,Житомир,337
Чернігів,Рівне,544
Луцьк,Ужгород,550
Житомир,Рівне,550
Чернівці,Полтава,124
Івано-Франківськ,Тернопіль,376
Суми,Дніпро,90
Рівне,Херсон,345
Київ,Запоріжжя,432
Полтава,Івано-Франківськ,465
Вінниця,Кропивницький,245
Рівне,Львів,315
Львів,Полтава,221
Житомир,Чернігів,141
Львів,Полтава,667
Полтава,Херсон,283
Херсон,Ужгород,204
Київ,Чернівці,347
Луцьк,Запоріжжя,371
Луцьк,Дніпро,223
Чернігів,Луцьк,100
Івано-Франківськ,Ужгород,415
Чернівці,Тернопіль,713
Київ,Запоріжжя,486
Суми,Херсон,562
Київ,Херсон,311
Дніпро,Одеса,719
Луцьк,Житомир,693
Ужгород,Львів,110
Житомир,Полтава,155
Одеса,Житомир,580
Вінниця,Тернопіль,689
Кропивницький,Чернівці,130
Миколаїв,Львів,545
Миколаїв,Тернопіль,438
Миколаїв,Луцьк,557
Ужгород,Луцьк,306
Чернігів,Миколаїв,541
Рівне,Харків,376
Рівне,Житомир,407
Львів,Чернівці,145
Тернопіль,Суми,610
Тернопіль,Івано-Франківськ,342
Житомир,Івано-Франківськ,433
Ужгород,Одеса,636
Ужгород,Дніпро,175
Суми,Чернівці,106
Львів,Суми,710
Харків,Київ,706
Миколаїв,Кропивницький,347
Полтава,Одеса,446
Кропивницький,Тернопіль,650
Київ,Одеса,356
Івано-Франківськ,Одеса,540
Львів,Дніпро,228
Харків,Львів,148
Житомир,Одеса,682
Харків,Запоріжжя,408
Тернопіль,Запоріжжя,247
Херсон,Рівне,110
Луцьк,Суми,254
Миколаїв,Запоріжжя,510
Кропивницький,Чернігів,103
Чернігів,Одеса,470
Житомир,Івано-Франківськ,158
Житомир,Харків,654
Житомир,Луцьк,159
Одеса,Харків,187
Київ,Тернопіль,352
Чернівці,Харків,619
Івано-Франківськ,Одеса,203
Вінниця,Ужгород,550
Рівне,Полтава,586
Запоріжжя,Ужгород,378
Луцьк,Миколаїв,519
Кропивницький,Івано-Франківськ,623
Суми,Херсон,546
Тернопіль,Одеса,592
Чернігів,Одеса,503
Чернігів,Львів,151
Луцьк,Івано-Франківськ,636
Чернігів,Дніпро,693
Полтава,Дніпро,328
Херсон,Одеса,501
Івано-Франківськ,Миколаїв,118
Рівне,Чернівці,119
Житомир,Луцьк,518
Вінниця,Чернівці,396
Луцьк,Чернівці,282
Запоріжжя,Суми,477
Херсон,Луцьк,362
Тернопіль,Дніпро,309
Дніпро,Чернігів,570
Одеса,Київ,512
Івано-Франківськ,Дніпро,235
Одеса,Київ,286
Вінниця,Одеса,341
Львів,Луцьк,177
Ужгород,Вінниця,243
Миколаїв,Вінниця,123
Київ,Рівне,693
Київ,Харків,137
Івано-Франківськ,Луцьк,440
Луцьк,Одеса,477
Вінниця,Житомир,334
Запоріжжя,Рівне,492
Одеса,Дніпро,79
Луцьк,Кропивницький,490
Одеса,Чернігів,550
Чернігів,Вінниця,292
Кропивницький,Суми,65
Тернопіль,Київ,553
Київ,Вінниця,198
Дніпро,Суми,68
Івано-Франківськ,Чернігів,81
Кропивницький,Одеса,155
Рівне,Суми,620
Луцьк,Полтава,671
Херсон,Дніпро,236
Чернівці,Івано-Франківськ,420
Рівне,Тернопіль,341
Луцьк,Одеса,77
Ужгород,Чернівці,700
Суми,Львів,440
Одеса,Чернігів,589
Ужгород,Запоріжжя,424
Чернівці,Запоріжжя,531
Львів,Вінниця,702
Миколаїв,Дніпро,472
Івано-Франківськ,Ужгород,232
Суми,Кропивницький,101
Луцьк,Дніпро,62
Вінниця,Одеса,229
Івано-Франківськ,Дніпро,435
Миколаїв,Ужгород,462
Полтава,Чернівці,314
Київ,Житомир,404
Чернівці,Одеса,303
Тернопіль,Запоріжжя,554
Одеса,Івано-Франківськ,625
Житомир,Чернігів,278
Миколаїв,Чернігів,297
Миколаїв,Запоріжжя,330
Житомир,Суми,276
Івано-Франківськ,Тернопіль,391
Миколаїв,Івано-Франківськ,159
Миколаїв,Луцьк,581
Вінниця,Тернопіль,78
Івано-Франківськ,Вінниця,142
Кропивницький,Дніпро,113
Львів,Херсон,267
Рівне,Дніпро,669
Кропивницький,Полтава,287
Тернопіль,Дніпро,594
Ужгород,Полтава,539
Чернігів,Полтава,593
Київ,Тернопіль,498
Харків,Запоріжжя,665
Харків,Чернівці,230
Чернігів,Чернівці,279
Чернівці,Львів,701
Київ,Одеса,669
Тернопіль,Луцьк,708
Івано-Франківськ,Рівне,167
Івано-Франківськ,Ужгород,193
Луцьк,Дніпро,450
Суми,Тернопіль,548
Чернігів,Житомир,136
Чернігів,Луцьк,301
Вінниця,Луцьк,260
Харків,Херсон,471
Дніпро,Одеса,576
Тернопіль,Херсон,215
Луцьк,Херсон,505
Житомир,Київ,313
Тернопіль,Дніпро,234
Вінниця,Луцьк,543
Луцьк,Вінниця,62
Харків,Ужгород,224
Івано-Франківськ,Миколаїв,375
Миколаїв,Луцьк,710
Чернівці,Суми,236
Чернівці,Миколаїв,376
Миколаїв,Житомир,62
Чернігів,Харків,391
Чернівці,Суми,599
Львів,Одеса,235
Миколаїв,Рівне,125
Суми,Миколаїв,206
Кропивницький,Одеса,84
Чернівці,Вінниця,475
Львів,Полтава,387
Полтава,Суми,365
Дніпро,Івано-Франківськ,550
Миколаїв,Запоріжжя,421
Ужгород,Запоріжжя,181
Кропивницький,Харків,435
Київ,Миколаїв,391
Чернігів,Житомир,332
Суми,Харків,303
Дніпро,Київ,373
Харків,Суми,353
Луцьк,Дніпро,565
Чернігів,Миколаїв,66
Ужгород,Луцьк,192
Житомир,Луцьк,452
Полтава,Кропивницький,165
Житомир,Чернігів,717
Полтава,Харків,304
Кропивницький,Ужгород,454
Чернівці,Харків,141
Харків,Тернопіль,322
Миколаїв,Чернігів,598
Рівне,Івано-Франківськ,553
Одеса,Миколаїв,312
Житомир,Чернівці,417
Ужгород,Житомир,441
Житомир,Львів,316
Харків,Дніпро,164
Ужгород,Рівне,375
Вінниця,Полтава,636
Тернопіль,Луцьк,271
Суми,Рівне,204
Чернівці,Чернігів,81
Вінниця,Запоріжжя,380
Чернігів,Полтава,293
Вінниця,Миколаїв,252
Рівне,Суми,157
Чернігів,Харків,74
Чернівці,Івано-Франківськ,269
Львів,Тернопіль,417
Дніпро,Кропивницький,468
Одеса,Київ,707
Тернопіль,Херсон,256
Суми,Дніпро,430
Ужгород,Суми,684
Житомир,Луцьк,450
Дніпро,Чернігів,258
Дніпро,Житомир,494
Одеса,Суми,318
Суми,Ужгород,533
Львів,Полтава,303
Рівне,Тернопіль,199
Миколаїв,Тернопіль,225
Суми,Вінниця,481
Тернопіль,Київ,509
Миколаїв,Харків,430
Чернігів,Суми,547
Запоріжжя,Чернігів,553
Дніпро,Івано-Франківськ,699
Суми,Луцьк,473
Полтава,Кропивницький,190
Львів,Ужгород,326
Дніпро,Кропивницький,711
Тернопіль,Луцьк,558
Вінниця,Рівне,341
Тернопіль,Херсон,581
Херсон,Рівне,488
Луцьк,Вінниця,304
Одеса,Херсон,190
Харків,Львів,330
Суми,Вінниця,642
Запоріжжя,Чернівці,425
Кропивницький,Вінниця,562
Київ,Херсон,335
Ужгород,Суми,649
Чернігів,Львів,376
Миколаїв,Херсон,265
Полтава,Львів,293
Кропивницький,Полтава,356
Львів,Миколаїв,469
Івано-Франківськ,Запоріжжя,86
Львів,Миколаїв,530
Львів,Миколаїв,118
Чернігів,Миколаїв,67
Суми,Ужгород,213
Чернігів,Херсон,421
Миколаїв,Дніпро,326
Кропивницький,Київ,634
Кропивницький,Одеса,451
Київ,Запоріжжя,320
Одеса,Луцьк,491
Миколаїв,Житомир,184
Ужгород,Дніпро,368
Полтава,Львів,681
Львів,Тернопіль,280
Луцьк,Миколаїв,363
Івано-Франківськ,Рівне,456
Ужгород,Тернопіль,216
Тернопіль,Ужгород,403
Чернівці,Полтава,533
Харків,Ужгород,235
Ужгород,Дніпро,384
Чернівці,Кропивницький,322
Ужгород,Миколаїв,201
Запоріжжя,Чернігів,140
Львів,Ужгород,508
Івано-Франківськ,Харків,259
Кропивницький,Чернівці,570
Чернігів,Київ,156
Житомир,Вінниця,529
Ужгород,Вінниця,649
Житомир,Вінниця,525
Тернопіль,Дніпро,360
Луцьк,Миколаїв,158
Чернівці,Запоріжжя,325
Луцьк,Дніпро,189
Дніпро,Львів,501
Рівне,Кропивницький,672
Полтава,Чернівці,604
Одеса,Чернівці,278
Луцьк,Рівне,159
Тернопіль,Запоріжжя,593
Кропивницький,Вінниця,665
Ужгород,Суми,179
Харків,Суми,617
Суми,Запоріжжя,449
Дніпро,Харків,359
Херсон,Дніпро,494
Вінниця,Запоріжжя,406
Запоріжжя,Чернігів,268
Івано-Франківськ,Київ,353
Житомир,Кропивницький,341
Дніпро,Луцьк,284
Івано-Франківськ,Луцьк,377
Одеса,Запоріжжя,60
Одеса,Дніпро,89
Чернівці,Чернігів,358
Суми,Миколаїв,334
Кропивницький,Запоріжжя,135
Вінниця,Кропивницький,243
Луцьк,Рівне,697
Тернопіль,Харків,272
Запоріжжя,Чернівці,435
Одеса,Дніпро,594
